Category_1,Store_Score,Score_1,Score_4,weekday
8,-29.514,0.97,130.612,5
1,-15.488,0.224,104.979,5
1,-32.837,0.963,139.713,6
3,-30.578,0.914,85.081,6
5,-4.978,0.0127,125.033,6
11,-6.962,0.704,117.995,6
9,-5.471,0.0256,126.467,5
0,-21.675,0.925,86.451,5
2,-14.016,0.928,125.011,0
1,-6.694,0,101.654,5
2,-5.279,0,129.989,4
10,-5.167,0.631,130.009,1
0,-31.749,0.945,129.227,4
4,-7.679,0.000146,120.612,5
2,-20.818,0.91,106.62,2
9,-6.039,0,116.947,5
9,-9.603,7.00E-05,128.032,4
2,-7.662,0,92.731,5
8,-6.773,0.00414,102.992,6
4,-25.479,0.857,134.205,5
11,-12.557,0.366,124.912,4
10,-35.19,0.88,137.327,5
9,-8.622,0.888,150.018,5
5,-8.124,0.0065,128.433,6
11,-19.824,0.933,79.986,4
2,-29.719,0.938,109.353,4
5,-21.633,0.954,130.02,5
2,-4.291,0.346,101.197,4
4,-5.607,0.451,90,4
2,-10.625,0.626,115.066,5
5,-7.214,0.00546,195.778,5
1,-14.901,0.00234,81.876,6
3,-5.174,3.51E-05,127.991,5
4,-16.105,0.401,80.514,5
1,-33.683,0.941,73.706,4
7,-10.161,0.00308,121.983,6
4,-17.313,0.922,117.006,5
8,-4.571,2.58E-05,147.997,5
0,-3.713,0,98.025,5
7,-10.249,0.802,140.044,4
0,-6.494,5.37E-05,140.175,6
0,-39.959,0.955,71.461,4
3,-31.308,0.578,128.427,6
4,-8.119,0.000219,100.007,0
11,-8.903,0.481,132.633,5
4,-19.854,0.922,132.606,5
9,-23.85,0.933,75.532,6
0,-25.299,0.906,207.136,4
8,-5.888,1.04E-06,120.018,5
4,-15.11,0.000562,74.899,5
10,-4.039,3.65E-06,95.266,5
9,-17.381,0.769,82.012,5
5,-22.767,0.937,75.366,5
7,-5.521,3.63E-06,184.021,5
9,-19.039,0.00889,93.076,6
10,-13.416,0.871,121.996,4
11,-19.913,0.835,117.029,5
11,-4.168,6.48E-06,160.045,6
7,-6.683,0.00297,96.03,6
3,-22.797,0.93,145.519,4
2,-19.37,0.843,91.372,5
5,-7.268,0.0167,124.713,6
10,-9.928,2.13E-05,112.565,5
11,-5.456,0,114.979,5
6,-16.7,0.879,75.241,5
6,-17.088,0.886,88.107,5
2,-4.991,0,88.032,5
7,-24.328,0.84,131.731,5
0,-6.027,0,81.366,5
9,-25.607,0.9,138.743,6
0,-11.201,0.000128,140.017,5
9,-20.304,0.884,73.397,5
10,-4.795,0.0367,92,6
0,-11.082,0.000407,145.234,0
4,-11.768,0.864,74.895,5
0,-12.249,4.18E-05,101.119,5
0,-32.151,0.93,207.152,0
11,-4.825,0,95.041,5
5,-3.006,0.00128,179.927,6
2,-30.031,0.934,63.822,5
9,-10.922,0.0199,132.619,5
0,-8.52,0,150.076,5
4,-2.986,0,128.992,5
3,-13.989,0.913,168.064,4
3,-30.083,0.926,111.192,5
10,-7.017,0.721,122.251,4
5,-13.544,0.966,100.175,4
5,-16.525,0.427,77.752,0
2,-5.603,1.16E-06,147.93,6
2,-15.406,0.924,167.948,5
9,-9.503,0,105.693,0
5,-20.998,0.894,66.236,6
2,-14.537,1.66E-05,154.7,5
2,-9.413,0,173.565,5
9,-14.107,0.912,118.057,5
11,-6.364,0,74.008,5
6,-8.524,2.01E-06,122.06,5
10,-10.697,0,111.195,6
2,-8.891,0.04,124.058,5
0,-21.293,0.944,176.489,5
3,-6.492,0.751,114.759,5
5,-9.403,9.76E-05,79.818,6
8,-27.874,0.915,65.591,5
8,-6.62,0,110.057,5
0,-23.624,0.956,144.571,4
7,-18.254,0.943,58.687,4
9,-18.006,0.926,113.418,6
6,-23.338,0.995,172.888,6
0,-7.29,0.017,120.634,6
5,-10.367,0.864,143.879,4
4,-2.868,0,176.042,5
10,-40.279,0.938,59.193,5
1,-3.622,0.000748,95.951,6
0,-23.624,0.934,74.15,6
8,-15.328,0.953,117.408,5
1,-6.564,0.892,94.023,4
0,-9.361,0.0638,100.028,5
8,-5.286,0.871,102.759,0
0,-4.021,0,110.086,5
10,-3.565,0.00018,100.975,6
3,-17,0.954,107.981,5
0,-5.665,2.48E-06,147.28,5
2,-11.81,0.794,120.01,5
0,-25.641,0.965,70.046,5
7,-8.806,0.00142,124.966,6
1,-9.794,0.000586,96.002,5
0,-8.932,0,94.148,5
4,-3.207,0,83.378,5
8,-4.774,0,156.034,5
6,-10.741,0,169.646,6
0,-8.941,0.871,115.147,4
8,-6.827,0,177.926,5
7,-12.301,0.00263,136.791,5
2,-4.075,0,134.335,6
5,-4.476,0.000107,128.038,4
0,-20.55,0.912,146.062,5
9,-2.955,2.29E-06,126.108,5
7,-13.377,0.00432,77.515,5
11,-7.628,0.00335,109.014,5
11,-25.804,0.942,68.701,5
7,-29.643,0.948,109.011,2
2,-5.362,0.692,87.382,5
6,-6.496,0,78.05,6
6,-17.745,0.876,154.799,4
9,-10.019,0.0749,68.92,5
5,-10.836,0.0503,129.57,0
9,-36.439,0.946,78.818,5
3,-16.746,0.731,87.485,5
1,-3.807,0,89.973,5
2,-7.744,4.99E-05,115.405,6
7,-2.6,0,190.013,5
7,-12.274,0.854,121.998,6
7,-7.574,0.00939,154.88,5
2,-12.9,0,89.915,4
5,-5.598,0,89.994,5
7,-15.239,0.794,180.008,4
0,-16.672,0.92,71.461,6
2,-11.903,0.795,84.952,4
8,-6.646,0,94.994,6
5,-3.97,0.00366,138.008,5
8,-6.361,0.000311,120.96,5
2,-5.891,1.11E-06,172.709,5
3,-9.165,0.861,137.987,0
9,-14.805,0,132.261,6
9,-21.064,0.978,172.026,5
11,-5.654,0.00243,127.969,5
3,-22.803,0.896,64.767,5
2,-4.541,0,122.551,5
1,-32.415,0.954,60.401,4
4,-6.453,0,165.86,5
0,-25.427,0.897,133.63,4
2,-8.974,2.54E-06,76.006,0
11,-10.574,0.885,75.997,4
7,-6.263,0.561,97.513,6
2,-9.113,1.31E-06,109.963,4
8,-3.607,0.515,174.043,5
1,-5.741,0,118.994,5
5,-5.495,1.01E-06,115.03,6
0,-26.012,0.948,91.99,6
11,-7.277,0,72.743,6
5,-27.577,0.957,176.608,1
1,-26.335,0.868,65.281,5
9,-21.682,0.939,84.575,5
8,-20.388,0.933,114.372,5
11,-9.777,1.64E-05,123.54,5
7,-6.763,7.79E-05,89.939,6
0,-13.371,0,88.236,5
3,-4.242,0.00272,126.014,5
2,-4.847,0.00836,196.037,5
7,-7.523,7.28E-05,94.008,6
2,-38.497,0.952,127.773,4
6,-10.777,0.00101,91.066,5
5,-7.287,0.864,117.996,1
10,-18.021,0.841,103.577,6
7,-6.674,3.98E-06,90.012,6
0,-7.028,2.28E-05,116.109,5
4,-21.113,0.938,87.996,4
8,-20.689,0.314,94.739,5
1,-18.218,0.925,115.133,5
2,-9.656,0.000788,73.963,6
11,-33.892,0.847,86.981,5
10,-5.405,0,144.896,5
8,-8.027,0.284,123.343,6
11,-8.147,0,106.753,6
1,-15.484,0.857,116.28,6
6,-27.602,0.938,96.981,4
10,-18.946,0.818,93.46,4
7,-12.664,0.951,95.011,4
5,-15.109,0.858,83.959,5
9,-12.353,0.896,117.997,6
0,-7.639,0,100.014,5
1,-7.585,0,67.334,5
1,-6.04,0.000273,101.256,6
1,-15.19,0,97.311,5
7,-9.909,0.000184,50.048,6
11,-25.732,0.917,66.647,0
10,-7.612,0,103.134,4
5,-21.822,0.923,88.157,5
5,-5.42,0,93.995,6
6,-9.284,0,119.998,6
11,-4.609,0,95.02,5
1,-16.76,2.62E-05,202.038,5
0,-7.44,1.31E-06,122.918,1
6,-8.166,0,123.997,6
9,-5.756,8.06E-06,164.997,4
5,-24.973,0.926,135.194,4
5,-10.207,0,128.8,4
5,-7.543,0,130.517,5
6,-15.338,0.922,100.999,1
4,-17.889,0.843,129.324,5
10,-10.58,0.0742,92.872,5
7,-22.487,0.301,118.618,5
4,-16.981,0.358,83.468,5
1,-25.387,0.992,65.989,5
0,-4.818,0,87.003,5
0,-8.622,0,123.218,5
5,-9.019,0,92.829,6
6,-19.784,0.773,136.02,5
8,-8.44,0,143.374,6
6,-6.076,1.77E-06,184.752,5
0,-10.204,0,74.739,5
9,-17.431,0.875,74.101,4
8,-4.261,0,99.98,4
4,-13.017,0.727,97.971,1
4,-2.755,3.66E-05,90.52,5
5,-6.482,0,90.04,5
10,-9.01,0,74.517,5
5,-16.779,0.078,100.872,5
1,-13.842,0.00723,109.548,6
5,-30.715,0.927,75.857,3
5,-5.453,8.83E-06,91.141,4
7,-8.225,0,89.922,0
1,-29.218,0.924,87.329,5
10,-13.73,0.444,70.54,5
7,-22.032,0.645,75.897,5
0,-2.631,0,160.01,5
8,-26.519,0.923,83.217,5
0,-4.451,0,92.018,5
1,-3.835,0.000126,100.051,5
0,-3.151,0.298,97.46,5
1,-8.487,0.000489,95.123,5
0,-9.367,0.0012,116.983,5
2,-22.473,0.922,129.55,3
7,-29.569,0.951,91.149,5
0,-10.28,0.947,174.229,4
2,-12.895,1.27E-06,147.524,5
4,-24.563,0.931,100.237,5
7,-39.417,0.917,59.866,5
8,-10.495,0.913,126.006,5
5,-12.738,0.616,109.981,6
8,-5.993,5.53E-05,127.003,5
2,-7.514,6.68E-06,95.163,6
9,-7.132,0,163.043,5
6,-8.238,0,84.046,6
6,-10.734,0.875,127.965,5
2,-20.979,0.81,157.128,5
4,-5.681,0.00058,135.006,4
7,-22.358,0.961,120.01,5
4,-3.765,0.28,125.449,6
0,-8.602,1.30E-05,117.912,5
2,-11.485,0.638,111.465,6
9,-4.513,0.509,83.118,5
2,-11.248,0,90.807,6
1,-3.642,0,127.971,6
1,-12.364,0.889,105.402,5
0,-10.723,0.00256,118.27,1
4,-13.843,0.744,139.815,6
1,-5.21,0.651,90.032,5
4,-11.781,0,150.037,5
6,-28.435,0.959,109.066,4
6,-6.268,2.45E-05,130.007,6
0,-28.34,0.738,42.313,5
7,-24.809,0.945,82.876,5
10,-8.875,0,120.479,5
11,-4.706,0,185.934,5
9,-10.361,8.73E-06,97.09,5
10,-4.803,0,144.034,0
5,-8.843,0.917,131.998,6
5,-24.973,0.926,135.194,4
5,-7.215,0.0115,130.97,6
2,-12.032,0,85.368,5
8,-8.295,0.87,86.995,4
5,-3.561,0,98.07,5
10,-18.52,0.229,80.391,5
11,-3.225,0,143.935,5
3,-13.888,0.000649,79.764,6
5,-5.414,1.21E-05,129.036,5
2,-2.451,0,189.942,4
9,-14.602,0.764,80.113,4
6,-4.396,4.18E-05,126.068,4
2,-9.915,0.0768,84.078,5
1,-10.415,0.872,109.984,5
2,-27.755,0.947,68.809,5
1,-1.396,0,167.933,5
0,-9.356,0.329,108.845,5
3,-4.527,3.32E-05,116.985,5
0,-5.908,0,116.012,5
5,-2.529,0,119.969,5
9,-3.813,0,171.96,5
2,-11.217,0.955,155.181,4
6,-8.571,0,76.986,5
5,-6.752,0.108,137.38,6
11,-6,0,76.826,5
9,-9.756,0,98.995,4
6,-4.921,0,95.988,6
4,-8.045,0,107.498,5
2,-8.612,0.0134,118.009,6
9,-11.35,0.000108,103.723,6
9,-6.644,0,148.014,5
7,-4.385,0,90.045,4
10,-3.838,0,127.997,5
2,-10.827,0.574,139.997,4
2,-13.522,1.59E-06,205.917,5
4,-7.566,0.000909,145.549,6
5,-15.595,0.875,104.819,1
7,-13.162,0.0196,133.126,5
10,-6.785,0,143.989,5
6,-3.999,0.00337,126.038,5
9,-8.146,0.047,119.972,5
10,-4.942,0,95.046,5
9,-4.788,0,93.021,5
7,-23.091,0.93,126.028,5
2,-13.826,0.0892,159.948,0
1,-9.718,1.01E-05,90.259,4
0,-9.073,1.98E-05,82.005,5
5,-6.381,0,147.924,6
7,-22.979,0.857,59.849,5
8,-8.539,0,104.987,5
0,-6.579,0,161.994,6
5,-10.986,0.000981,86.007,5
10,-8.037,0.0024,81.012,4
7,-16.989,0.891,145.865,4
3,-7.686,0.916,193.982,4
0,-21.342,0.24,100.212,2
2,-12.72,0.946,119.318,4
6,-8.824,0,159.914,5
2,-25.639,0.957,74.332,4
6,-13.198,0.0149,99.451,6
2,-4.222,4.65E-06,112.005,5
11,-8.987,0.895,139.966,5
10,-6.901,0,126.915,5
9,-35.3,0.816,70.382,5
2,-3.888,0,96.135,5
2,-22.985,0.923,166.932,5
11,-6.569,0.109,121.983,6
0,-9.805,0.00372,112.997,5
9,-6.545,0.000661,111.158,0
7,-11.197,0.64,91.668,6
0,-8.793,0.00104,181.305,6
5,-8.184,0.395,111.709,6
2,-7.353,0,140.733,6
5,-4.646,0,99.946,5
4,-8.584,0,125.989,5
8,-4.527,9.83E-05,90.989,5
0,-7.028,2.28E-05,116.109,5
9,-8.781,0.959,149.79,5
11,-12.486,0.00087,122.571,5
9,-28.991,0.834,145.373,5
5,-5.613,0,153.905,4
11,-3.027,0,84.952,5
11,-5.689,0,91.713,6
2,-4.008,0.000345,97.495,5
5,-31.271,0.916,68.211,6
0,-5.715,0,113.03,5
0,-8.311,0.465,97.116,5
5,-6.377,1.46E-06,171.946,5
6,-5.02,0,153.976,5
6,-6.4,0.000104,98.027,5
3,-24.247,0.0178,180.655,0
9,-7.321,0.862,92.254,6
0,-9.421,0.878,160.038,4
10,-18.529,0.903,111.871,0
8,-3.664,0.002,112.381,6
5,-28.036,0.879,74.461,4
0,-10.173,0.708,140.049,4
7,-4.787,0.87,129.951,5
10,-11.31,0.0868,119.4,5
11,-5.545,0,87.89,6
11,-4.48,1.42E-05,124.031,6
2,-2.652,0.0179,93.043,1
6,-5.616,0,116.735,5
4,-8.527,1.74E-06,130.283,5
4,-25.691,0.804,84.44,0
9,-30.923,0.901,69.043,0
11,-8.577,0.000143,131.727,5
4,-20.137,0.873,57.46,4
4,-5.873,2.34E-05,85.986,6
7,-5.444,0.0806,180.007,5
0,-16.696,0.000472,120.093,5
0,-3.319,0,90.043,5
1,-4.057,0,129.857,5
6,-23.753,0.946,139.646,4
4,-7.526,0,93.511,5
5,-18.523,0.887,132.166,1
6,-4.287,0,150.032,5
7,-12.996,0.792,119.955,4
4,-14.022,0.000638,78.809,5
5,-20.792,0.86,74.857,5
5,-11.937,4.83E-05,115.312,5
7,-7.645,0.000328,114.714,5
1,-18.009,0.91,140.142,4
2,-4.881,0,114.953,5
5,-22.204,0.687,121.747,0
11,-4.014,3.41E-05,130.013,5
4,-11.928,0,102.017,0
1,-15.035,0.619,121.449,5
5,-36.026,0.801,70.616,5
5,-6.392,0.0026,129.944,5
5,-13.232,1.10E-06,109.952,5
7,-6.114,0.000685,120.066,5
0,-19.328,0.963,73.834,4
7,-30.894,0.954,120.96,6
3,-24.527,0.936,62.36,5
7,-6.503,1.85E-05,156.396,6
5,-4.556,1.31E-05,96.937,5
2,-7.002,0.000548,127.987,5
9,-8.658,0.000102,109.982,5
7,-4.839,0.00345,194.917,5
9,-10.263,0.00435,109.977,6
0,-4.343,2.94E-05,81.992,5
2,-6.943,0,132.152,6
7,-5.36,0.836,124.991,5
7,-25.674,0.968,76.222,4
4,-5.466,0.00312,110,5
10,-24.851,0.943,205.294,5
0,-5.71,0.000155,104.055,5
4,-26.885,0.0288,91.626,0
0,-4.93,1.71E-05,123.978,6
3,-13.147,3.04E-05,79.694,4
2,-4.008,0,137.993,5
8,-31.76,0.95,70.821,4
7,-28.569,0.781,67.046,5
5,-4.132,0.836,125.672,5
4,-5.401,0,134.118,5
6,-11.018,0,144.771,5
5,-27.779,0.962,71.223,5
6,-9.168,0.88,131.974,4
6,-15.2,0.593,80.212,4
11,-7.581,0,75.007,6
9,-12.343,0.106,75.36,6
7,-5.483,1.66E-06,92.757,6
9,-7.973,0.000366,92.22,0
4,-10.627,0.808,171.963,6
9,-27.705,0.831,136.574,5
2,-14.174,0.822,100.054,4
11,-7.408,0.878,125.021,5
1,-6.855,0.0386,104.074,5
11,-16.523,0.843,77.558,4
0,-25.186,0.944,66.483,0
2,-7.954,0,119.013,4
5,-4.897,0,144.091,6
0,-4.406,6.86E-05,124.029,5
6,-12.806,0.000202,139.967,5
0,-16.31,0.928,79.466,5
1,-10.661,0.701,171.999,6
11,-8.629,0.184,156.351,4
7,-4.932,0,93.998,5
3,-31.99,0.934,82.251,4
4,-4.621,0,126.029,5
3,-4.088,0,164.021,5
2,-11.468,0.000528,100.087,5
0,-2.838,0.136,106.558,0
0,-7.581,0,75.231,5
0,-22.16,0.804,81.696,5
11,-5.15,0,183.327,5
0,-11.869,0.000443,137.042,6
5,-6.023,5.32E-06,169.95,0
5,-34.821,0.722,71.801,5
2,-3.65,1.42E-06,139.621,6
5,-11.254,0.863,82.016,4
0,-32.498,0.956,116.036,4
7,-29.192,0.944,105.834,5
1,-10.608,0.0317,130.001,5
2,-9.993,1.01E-05,156.733,6
7,-4.916,0,85.064,5
5,-18.144,0.27,119.957,4
11,-3.516,0.497,139.967,6
7,-30.894,0.954,120.96,6
7,-30.003,0.906,145.22,5
8,-10.979,1.60E-05,140.558,5
1,-5.559,0.001,97.012,5
0,-29.357,0.802,74.452,5
8,-3.714,0,155.008,6
10,-20.374,0.882,140.643,3
1,-7.906,0,105.049,5
0,-22.912,0.945,86.664,2
5,-4.909,0.00167,121.977,5
6,-6.236,0,105.007,1
2,-6.003,0.0597,90.052,5
9,-31.289,0.973,61.514,4
0,-15.085,0.0905,139.967,5
0,-5.972,0,129.976,5
1,-6.979,0,155.95,5
7,-21.125,0.0237,141,4
0,-36.199,0.943,79.314,5
9,-37.986,0.836,125.698,4
9,-4.223,0,98.046,5
7,-18.736,0.00911,49.021,5
5,-8.131,0,163.808,5
6,-3.424,0,175.913,5
7,-6.651,0.769,103.725,1
11,-5.473,0.000322,121.99,5
2,-6.111,0,107.991,6
9,-6.777,0.000999,120.639,0
5,-11.741,9.11E-06,100.067,6
4,-7.83,0,111.202,5
5,-15.578,0,101.862,6
0,-14.108,0,117.084,5
9,-26.933,0.917,109.465,5
7,-22.127,0.937,77.256,4
9,-32.08,0.978,76.594,6
5,-29.993,0.918,68.919,4
11,-7.432,0.00142,124.621,6
4,-23.611,0.879,202.839,4
5,-26.696,0.921,203.918,5
0,-11.763,0.949,160.154,4
0,-17.346,0.573,141.991,4
5,-4.171,0.00119,95.212,6
11,-5.857,0.18,105.125,0
0,-14.12,0.976,68.021,4
7,-38.939,0.0542,73.477,6
3,-10.059,0.267,136.094,6
6,-6.474,0.00197,124.97,6
7,-35.567,0.875,95.401,1
11,-9.637,0.824,150.414,0
4,-27.588,0.967,78.278,5
7,-7.153,0.0214,120.028,5
1,-5.399,0.00704,131.127,6
2,-16.358,0.0223,100.075,6
6,-28.77,0.965,136.526,6
9,-4.331,0,132.002,6
8,-6.179,4.82E-05,165.203,5
5,-8.772,0.000109,106.855,5
9,-15.376,0.984,78.753,5
2,-22.65,0.749,71.659,6
8,-5.787,0.000903,124.169,5
11,-3.888,0,125.011,5
1,-11.067,0.894,87.011,5
1,-3.367,1.21E-05,168.629,5
11,-5.721,0.765,123.277,5
5,-25.876,0.897,133.48,5
9,-16.485,0.353,130.503,5
4,-3.771,0,167.964,6
5,-31.885,0.972,123.169,4
1,-3.886,1.47E-06,91.987,5
1,-5.583,0,95.118,5
7,-4.437,0,91.507,5
2,-5.39,0,141.102,5
8,-7.15,0.885,145.966,4
1,-5.679,0,109.891,5
0,-9.326,4.86E-05,79.942,5
5,-6.404,0,128.014,5
0,-8.339,0,143.462,6
9,-15.779,0.941,73.016,4
2,-14.426,0.848,156.04,4
4,-32.158,0.963,73.277,4
1,-6.19,0.000584,144.163,6
9,-5.772,7.10E-06,98.364,6
1,-6.301,0.638,94.885,0
0,-7.828,0.447,123.881,5
3,-27.945,0.966,83.129,5
5,-4.991,0,94.985,5
10,-6.452,0.000197,128.012,5
1,-7.832,0.00577,90.983,5
3,-26.859,0.894,134.353,0
5,-3.975,0,110.05,5
10,-8.947,0,160.046,0
8,-3.645,0,129.992,5
4,-14.351,0.917,115.929,5
3,-19.917,0.859,101.52,5
9,-7.574,0.000932,100.045,5
7,-19.388,0.179,63.807,5
7,-31.439,0.956,140.367,5
10,-8.879,0.761,89.981,5
8,-21.126,0.897,113.563,6
6,-7.648,0,89.391,5
2,-4.239,0.000327,85.027,6
11,-6.307,0.00672,138.083,6
9,-5.742,1.65E-05,125.945,5
4,-6.44,0,100.008,5
8,-5.943,1.77E-06,173.936,5
2,-5.598,0,94,4
0,-7.95,7.62E-06,132.642,6
4,-8.527,1.74E-06,130.283,5
10,-11.815,0,116.808,6
7,-12.557,0.00856,81.997,5
11,-17.14,0.00348,139.099,5
1,-4.911,0,127.973,5
0,-14.152,0.929,111.885,4
3,-14.066,0.961,69.404,4
0,-5.473,0.00171,125.976,6
7,-29.574,0.926,125.462,5
10,-13.642,0.00135,132.144,6
9,-6.735,1.02E-05,119.962,6
7,-9.805,0.013,142.365,6
6,-4.646,2.22E-05,107.038,5
6,-3.863,0,176.035,5
9,-10.248,0.000109,122.199,0
5,-16.662,0.991,69.475,5
0,-25.783,0.974,62.232,1
11,-3.638,0.0206,123.047,5
9,-5.967,0,151.568,6
5,-6.564,0,80.925,5
5,-12.923,3.48E-05,122.872,6
5,-10.206,0,130.287,5
7,-3.924,0.00986,108.802,5
9,-15.23,1.32E-05,104.789,5
2,-4.514,0.000109,110.925,5
4,-12.344,0.808,112.012,6
1,-6.606,6.22E-06,74.747,6
5,-24.414,0.811,65.125,5
0,-8.871,3.47E-05,133.976,6
1,-19.176,0.696,79.992,4
5,-6.736,5.61E-05,90.58,5
5,-3.682,0,169.995,5
2,-8.62,0.89,92.019,5
0,-5.332,1.45E-05,106.998,5
10,-9.639,6.06E-06,140.044,5
1,-13.002,0.926,88.9,4
0,-7.198,0.011,113.44,5
10,-8.96,0.633,170.019,4
4,-6.835,0.000813,180.158,5
10,-11.689,0.00308,107.824,5
2,-7.733,0,150.661,6
1,-4.399,9.44E-05,121.958,5
4,-16.465,0.798,86.196,4
11,-24.533,0.164,73.365,0
6,-8.875,0.00112,109.971,5
0,-4.865,0.000391,118.256,5
2,-22.084,0.932,73.756,0
1,-12.078,0.834,146.686,0
0,-23.256,0.674,59.888,5
9,-17.038,0.812,108.425,5
2,-19.478,0,115.382,5
7,-3.765,1.52E-06,158.262,5
1,-3.714,0.00181,109.56,5
1,-4.399,0,135.128,5
9,-7.804,0,169.974,5
8,-7.966,0,112.502,5
9,-4.905,7.13E-05,78.806,5
8,-4.07,0,81.034,5
0,-6.527,0.0775,130.418,6
10,-5.364,0.0604,86.99,6
0,-3.497,0.00244,120.042,5
0,-25.451,0.741,140.244,5
5,-10.63,0.867,121.963,5
10,-11.475,0.233,139.999,1
11,-12.567,0.881,128.066,5
10,-6.011,0.91,133.431,5
9,-19.785,0.858,71.556,0
1,-6.204,2.71E-06,92.514,6
2,-3.964,0,84.619,5
9,-2.384,0,95.079,5
7,-36.782,0.0005,74.309,5
0,-16.891,0.316,130.042,1
6,-9.984,0,92.925,5
7,-9.256,0.00824,75.107,6
8,-11.297,3.12E-05,126.1,4
4,-30.118,0.995,87.452,5
8,-12.748,0.00256,178.466,6
6,-30.416,0.963,70.088,5
2,-19.385,0.944,142.605,6
3,-12.744,0.000322,120.963,5
7,-10.964,0,150.572,5
0,-5.783,1.51E-05,110.437,5
1,-6.351,1.66E-05,136.949,5
1,-6.974,0.00352,118.679,0
3,-14.452,0.678,131.94,5
0,-7.042,0,96.15,5
5,-17.482,0.521,119.959,6
10,-11.094,0.00194,88.431,5
5,-3.606,0,93.725,5
0,-13.19,0,105.908,6
1,-7.985,0,135.811,5
5,-4.953,0.0129,125.058,6
8,-22.617,0.755,89.658,6
1,-5.17,0,125.001,5
4,-11.81,0.886,169.941,5
4,-4.486,0,88.413,6
7,-7.591,1.88E-06,125.078,0
4,-6.123,0,99.985,5
7,-8.757,0.00298,112.017,5
5,-13.96,0,112.918,5
9,-21.377,0.909,132.187,2
3,-10.192,0.889,165.471,4
9,-4.86,0,87.985,5
6,-2.887,0.0427,143.067,5
0,-6.439,0,96.048,0
4,-5.981,0,125.99,5
2,-32.891,0.916,57.354,5
11,-19.656,0.268,134.998,5
11,-8.703,0.000482,74.983,6
2,-9.81,0,135.437,6
3,-11.32,0.904,84.999,5
9,-16.027,0.931,98.12,5
3,-19.552,0.144,98.328,4
4,-11.919,0.0146,141.922,4
5,-12.866,0.891,94.997,4
7,-9.492,0.000187,84.228,5
0,-9.258,0.829,149.853,5
8,-26.377,0.936,203.946,4
7,-5.016,0,130.091,5
4,-6.925,0.0564,117.027,5
7,-6.153,0,156.07,5
2,-9.178,0.00119,170.64,1
4,-3.585,0.0052,178.44,0
8,-12.423,0.894,83.991,4
8,-7.778,0.868,80.363,4
10,-5.057,0,154.837,5
2,-9.616,0.000392,119.36,4
0,-13.25,0.00211,71.88,6
11,-30.965,0.963,75.99,5
7,-5.98,0.0461,144.713,6
9,-4.759,0,92.047,5
3,-29.944,0.908,111.854,4
2,-26.903,0.899,102.878,6
7,-6.522,2.61E-05,137.834,6
9,-8.994,0.923,160.071,5
2,-9.096,0,138.624,5
2,-30.822,0.907,68.753,6
2,-11.293,0,118.38,0
11,-7.122,0.000578,149.892,6
2,-18.76,0.819,108.51,3
2,-5.095,0.88,172.429,4
11,-12.016,0.838,117.009,0
1,-5.065,0,137.958,5
11,-7.187,0.000277,82.553,6
4,-16.9,0.935,106.993,6
0,-8.575,3.16E-05,115.932,6
3,-5.742,0.912,129.486,4
2,-4.074,0,96.172,6
11,-6.825,0,93.021,5
9,-3.908,4.73E-06,115.996,6
6,-21.766,0.763,81.711,6
7,-23.48,0.629,99.469,6
1,-29.016,0.869,102.607,4
9,-10.154,5.53E-05,111.938,5
7,-5.661,0,126.999,6
9,-13.245,0,130.072,6
11,-16.616,0.786,120.047,5
7,-6.2,0,116.989,4
11,-5.336,2.21E-06,180.107,5
8,-26.134,0.967,0,4
2,-4.19,6.07E-05,154.913,6
0,-26.108,0.961,67.461,5
4,-8.085,0,128.01,5
1,-4.523,5.50E-05,114.472,6
10,-14.352,0.000451,114.996,6
5,-2.749,0,100.015,5
10,-11.094,0.00194,88.431,5
3,-16.032,0,68.1,0
10,-4.51,0,94.023,6
0,-16.546,0.851,144.323,6
9,-16.568,0,114.495,5
5,-5.609,2.26E-05,90.415,6
2,-1.695,0,99.96,5
4,-7.77,0,96.974,5
2,-26.897,0.957,62.515,5
0,-4.99,0,135.021,6
11,-21.924,0.956,140.102,5
7,-31.307,0.911,70.955,5
4,-4.601,0.00909,159.756,6
0,-11.062,0.0065,146.526,6
0,-8.642,2.26E-06,133.197,6
0,-6.479,0.852,159.976,0
6,-6.864,0,77.061,4
3,-5.158,0,149.972,6
11,-16.055,0.353,144.489,5
3,-11.808,1.27E-06,78.914,4
9,-11.507,0.891,79.891,5
8,-6.788,0,156.042,5
4,-2.757,0,103.408,5
10,-28.722,0.97,89.811,4
3,-8.664,0,109.007,5
0,-30.078,0.95,69.359,4
2,-9.847,0,139.911,5
0,-5.886,1.07E-06,75.14,5
4,-7.866,0.00419,179.214,4
7,-7.734,0,139.902,5
7,-11.343,0.000547,74.005,5
10,-0.39,4.43E-05,95.998,6
1,-8.119,1.82E-06,122.902,6
9,-11.326,0.886,73.894,0
7,-3.479,0.56,128.026,4
0,-3.895,7.91E-06,101.022,5
1,-29.016,0.869,102.607,4
7,-28.872,0.806,64.398,5
11,-5.24,0.00107,196,5
4,-12.468,0.00759,141.269,5
11,-19.184,0.928,121.723,5
5,-17.385,0.884,70.91,5
6,-7.109,0.0216,105.243,6
9,-9.287,0.000297,89.927,5
5,-6.778,0.00464,99.021,5
7,-14.756,0.0424,140.045,6
6,-29.73,0.962,165.688,4
4,-6.408,0,114.675,5
7,-4.928,0,171.957,5
10,-6.049,0,79.993,6
