Store_Ratio,Basket_Ratio,Store_Score
0.838,0.8190000000000001,-4.681
0.3929999999999999,0.0668,-20.755
0.481,0.285,-10.848
0.613,0.5589999999999999,-9.023
0.773,0.474,-11.147
0.475,0.555,-8.693
0.174,0.0135,-29.822
0.562,0.623,-6.151
0.195,0.0086,-33.831
0.429,0.0581,-22.046
0.57,0.924,-4.772
0.14,0.00158,-39.0
0.121,0.00322,-30.448
0.685,0.917,-5.5120000000000005
0.143,0.0577,-21.615
0.434,0.265,-12.428
0.107,0.1669999999999999,-18.609
0.1669999999999999,0.195,-18.929
0.619,0.583,-6.908
0.429,0.1969999999999999,-9.798
0.777,0.414,-7.44
0.7859999999999999,0.469,-11.336
0.7959999999999999,0.471,-9.336
0.498,0.3279999999999999,-10.206
0.845,0.7659999999999999,-5.727
0.502,0.0152,-25.128
0.63,0.597,-9.92
0.584,0.4589999999999999,-14.127
0.4039999999999999,0.00902,-32.549
0.325,0.547,-8.527000000000001
0.532,0.7979999999999999,-4.5360000000000005
0.498,0.764,-8.096
0.272,0.0755,-27.086
0.638,0.633,-8.584
0.556,0.8809999999999999,-4.624
0.31,0.156,-22.46
0.47,0.046,-26.833
0.73,0.634,-5.084
0.773,0.675,-4.792
0.8909999999999999,0.7140000000000001,-6.055
0.675,0.899,-4.787
0.6859999999999999,0.917,-3.06
0.639,0.299,-17.293
0.752,0.286,-9.309
0.34,0.209,-11.869000000000002
0.2189999999999999,0.072,-27.456
0.735,0.2339999999999999,-11.113
0.4639999999999999,0.637,-4.37
0.401,0.499,-7.643
0.835,0.6779999999999999,-4.416
0.7879999999999999,0.55,-7.065
0.522,0.6659999999999999,-12.842
0.696,0.795,-3.656
0.511,0.363,-13.799
0.384,0.0274,-26.64
0.395,0.307,-13.508
0.789,0.727,-9.534
0.779,0.527,-6.983
0.7809999999999999,0.654,-5.74
0.5770000000000001,0.835,-8.344
0.505,0.487,-6.872999999999999
0.3379999999999999,0.268,-16.993
0.21,0.00315,-35.76
0.8390000000000001,0.287,-6.245
0.301,0.151,-19.589
0.284,0.7040000000000001,-7.276
0.456,0.1169999999999999,-25.009
0.58,0.687,-5.4
0.645,0.693,-6.481
0.59,0.358,-9.709
0.8809999999999999,0.6609999999999999,-7.681
0.4429999999999999,0.954,-4.7860000000000005
0.7829999999999999,0.415,-10.961
0.528,0.653,-4.766
0.862,0.711,-5.235
0.743,0.7390000000000001,-7.815
0.6920000000000001,0.624,-6.492000000000001
0.483,0.7959999999999999,-13.54
0.478,0.0796,-18.825
0.631,0.862,-4.114
0.59,0.564,-8.258
0.519,0.2789999999999999,-11.821
0.584,0.54,-7.786
0.799,0.244,-12.495
0.629,0.451,-9.974
0.513,0.525,-8.57
0.664,0.6659999999999999,-2.2030000000000003
0.172,0.109,-19.785
0.84,0.6990000000000001,-6.581
0.59,0.969,-3.3960000000000004
0.759,0.7829999999999999,-5.601
0.638,0.5379999999999999,-8.445
0.547,0.091,-19.388
0.63,0.521,-6.504
0.491,0.6859999999999999,-8.22
0.6609999999999999,0.76,-4.882
0.348,0.88,-7.366
0.813,0.627,-5.018
0.387,0.0841,-23.424
0.635,0.937,-2.86
0.695,0.591,-9.077
0.867,0.5379999999999999,-16.183
0.647,0.696,-11.637
0.595,0.256,-15.509
0.7809999999999999,0.456,-14.642
0.5770000000000001,0.7490000000000001,-7.215
0.607,0.672,-7.732
0.7909999999999999,0.733,-3.852
0.583,0.909,-6.357
0.742,0.737,-3.713
0.529,0.509,-16.646
0.244,0.2739999999999999,-10.433
0.516,0.591,-7.181
0.36,0.0418,-28.528
0.605,0.488,-8.322000000000001
0.515,0.27,-9.935
0.0866,0.996,-20.379
0.599,0.374,-8.896
0.6559999999999999,0.545,-11.508
0.182,0.114,-19.215
0.384,0.614,-7.153
0.596,0.804,-7.124
0.551,0.7559999999999999,-4.948
0.696,0.616,-6.37
0.0623,0.0116,-27.893
0.377,0.00176,-36.523
0.469,0.245,-14.456
0.615,0.371,-15.032
0.588,0.419,-8.115
0.561,0.615,-4.229
0.906,0.613,-3.474
0.657,0.507,-7.523
0.64,0.5329999999999999,-6.596
0.7959999999999999,0.693,-6.02
0.6970000000000001,0.564,-7.46
0.6,0.564,-7.685
0.3379999999999999,0.0144,-26.967
0.746,0.4429999999999999,-11.305
0.21,0.00385,-37.141
0.77,0.7440000000000001,-8.133
0.255,0.848,-4.553
0.616,0.292,-16.837
0.631,0.792,-4.364
0.695,0.256,-8.609
0.4529999999999999,0.1009999999999999,-13.013
0.605,0.609,-7.063
0.535,0.455,-11.15
0.583,0.968,-2.909
0.285,0.0965,-19.764
0.807,0.2739999999999999,-15.021
0.588,0.922,-6.024
0.291,0.0182,-30.257
0.496,0.981,-3.268
0.3389999999999999,0.0588,-17.647000000000002
0.861,0.652,-4.647
0.63,0.711,-9.34
0.54,0.0562,-26.774
0.278,0.0484,-24.693
0.6729999999999999,0.7040000000000001,-8.056000000000001
0.86,0.27,-7.272
0.758,0.84,-2.543
0.56,0.595,-4.53
0.0651,0.0163,-33.757
0.703,0.6509999999999999,-7.127999999999999
0.368,0.95,-2.551
0.736,0.385,-16.320999999999998
0.687,0.7909999999999999,-6.439
0.758,0.596,-7.468
0.722,0.7609999999999999,-4.459
0.6940000000000001,0.853,-3.986
0.471,0.123,-20.425
0.6459999999999999,0.21,-16.234
0.693,0.593,-8.506
0.503,0.748,-4.124
0.7170000000000001,0.939,-5.666
0.385,0.395,-7.602
0.7040000000000001,0.337,-8.724
0.768,0.82,-4.63
0.591,0.848,-4.397
0.362,0.677,-6.832999999999999
0.451,0.0992,-22.819000000000003
0.42,0.0118,-24.007
0.373,0.423,-11.642
0.521,0.121,-19.652
0.904,0.8240000000000001,-5.145
0.336,0.0709,-25.69
0.8079999999999999,0.624,-12.526
0.355,0.0117,-32.75
0.738,0.66,-6.369
0.635,0.496,-15.102
0.7959999999999999,0.264,-12.19
0.547,0.6629999999999999,-4.698
0.412,0.162,-14.356
0.7290000000000001,0.356,-13.743
0.623,0.417,-7.862
0.523,0.931,-3.512
0.495,0.67,-5.755
0.4429999999999999,0.253,-13.694
0.652,0.3829999999999999,-7.0760000000000005
0.242,0.0669,-20.378
0.795,0.856,-5.136
0.21,0.94,-3.427
0.71,0.6459999999999999,-6.386
0.452,0.936,-3.028
0.461,0.272,-8.795
0.765,0.499,-8.193999999999999
0.6409999999999999,0.537,-9.285
0.626,0.7340000000000001,-5.357
0.755,0.7509999999999999,-4.034
0.28,0.317,-12.433
0.502,0.175,-22.095
0.257,0.0123,-34.145
0.401,0.00611,-32.702
0.294,0.0709,-26.318
0.488,0.8859999999999999,-3.968
0.654,0.8340000000000001,-6.0360000000000005
0.691,0.4529999999999999,-10.525
0.872,0.497,-9.194
0.444,0.304,-13.491
0.482,0.0317,-18.951
0.826,0.773,-4.218
0.33,0.9,-1.464
0.722,0.417,-6.825
0.634,0.983,-3.21
0.478,0.8390000000000001,-4.932
0.7909999999999999,0.53,-11.518
0.7709999999999999,0.4479999999999999,-13.412
0.396,0.29,-13.814
0.706,0.5670000000000001,-10.316
0.547,0.0608,-19.962
0.476,0.845,-5.574
0.551,0.947,-4.671
0.774,0.7559999999999999,-4.995
0.27,0.225,-9.514
0.625,0.69,-10.424
0.688,0.532,-8.361
0.813,0.703,-5.077
0.499,0.178,-9.764
0.59,0.5479999999999999,-6.861000000000001
0.423,0.183,-13.517
0.2269999999999999,0.0653,-28.095
0.6890000000000001,0.779,-4.387
0.446,0.935,-4.441
0.525,0.411,-11.775
0.774,0.747,-3.908
0.4589999999999999,0.0122,-29.733
0.499,0.715,-8.839
0.436,0.555,-7.218
0.492,0.828,-2.14
0.474,0.439,-8.982000000000001
0.662,0.507,-8.238
0.6559999999999999,0.97,-0.584
0.64,0.852,-8.119
0.341,0.16,-17.715999999999998
0.372,0.0114,-30.504
0.461,0.298,-18.714
0.687,0.7929999999999999,-6.939
0.6809999999999999,0.0916,-23.983
0.79,0.8190000000000001,-10.248
0.743,0.708,-5.507999999999999
0.643,0.534,-10.671
0.427,0.946,-2.188
0.642,0.39,-10.658
0.281,0.0333,-31.46
0.4029999999999999,0.965,-2.238
0.835,0.6729999999999999,-8.765
0.971,0.624,-5.582999999999999
0.768,0.737,-6.466
0.168,0.928,-21.822
0.575,0.758,-5.029
0.551,0.27,-12.808
0.6990000000000001,0.893,-5.412000000000001
0.38,0.923,-5.867000000000001
0.302,0.1009999999999999,-19.705
0.1369999999999999,0.0321,-29.662
0.476,0.857,-5.733
0.516,0.745,-5.674
0.7909999999999999,0.865,-3.756
0.5579999999999999,0.0259,-30.016
0.787,0.193,-19.714
0.609,0.516,-6.539
0.385,0.0751,-21.489
0.74,0.721,-6.323
0.782,0.945,-2.149
0.21,0.00315,-35.76
0.6559999999999999,0.922,-8.023
0.221,0.103,-21.864
0.324,0.106,-25.353
0.59,0.6709999999999999,-6.098
0.607,0.0342,-19.54
0.162,1.0,-18.01
0.118,0.0136,-32.39
0.174,0.00449,-37.192
0.5920000000000001,0.142,-21.083
0.47,0.614,-6.549
0.5329999999999999,0.246,-16.585
0.847,0.6779999999999999,-8.635
0.584,0.407,-7.356
0.804,0.0354,-15.2
0.405,0.1009999999999999,-21.481
0.6409999999999999,0.474,-8.974
0.287,0.246,-17.334
0.365,0.5710000000000001,-7.016
0.546,0.73,-7.704
0.627,0.779,-4.944
0.325,0.0549,-28.726
0.574,0.667,-5.425
0.759,0.899,-3.5660000000000003
0.262,0.0695,-22.184
0.531,0.217,-13.883
0.556,0.268,-13.462
0.665,0.923,-6.272
0.506,0.482,-11.622
0.643,0.726,-9.314
0.509,0.0515,-25.597
0.462,0.147,-18.756
0.835,0.252,-16.462
0.25,0.0146,-34.496
0.672,0.935,-6.29
0.506,0.49,-8.411
0.446,0.57,-11.538
0.735,0.684,-11.039
0.78,0.583,-7.36
0.8220000000000001,0.557,-10.482
0.926,0.8079999999999999,-3.148
0.547,0.672,-6.632999999999999
0.585,0.564,-8.801
0.457,0.00829,-31.953000000000003
0.636,0.873,-4.672
0.684,0.8440000000000001,-6.497000000000001
0.7759999999999999,0.8220000000000001,-5.662999999999999
0.748,0.611,-4.426
0.626,0.8170000000000001,-3.5980000000000003
0.706,0.8059999999999999,-0.544
0.3979999999999999,0.939,-2.865
0.217,0.0056,-34.847
0.588,0.684,-5.154
0.479,0.1639999999999999,-11.71
0.542,0.635,-7.768
0.557,0.828,-7.475
0.4579999999999999,0.99,-3.717
0.483,0.4679999999999999,-7.642
0.527,0.017,-24.032
0.347,0.187,-11.369000000000002
0.168,0.429,-13.809
0.346,0.617,-7.537999999999999
0.502,0.417,-7.665
0.461,0.918,-8.507
0.5329999999999999,0.308,-14.359000000000002
0.6759999999999999,0.606,-5.877999999999999
0.537,0.964,-4.157
0.851,0.701,-3.649
0.532,0.66,-4.414
0.81,0.5379999999999999,-5.784
0.614,0.903,-3.107
0.509,0.31,-11.033
0.158,0.894,-24.646
0.578,0.57,-8.222999999999999
0.642,0.583,-8.047
0.3979999999999999,0.0521,-18.31
0.52,0.305,-14.38
0.396,0.0181,-31.202
0.7190000000000001,0.598,-6.254
0.313,0.584,-5.836
0.7,0.414,-7.997000000000001
0.557,0.473,-9.294
0.872,0.391,-9.144
0.439,0.315,-12.45
0.836,0.83,-5.81
0.701,0.792,-8.644
0.161,0.0589,-27.08
0.69,0.32,-13.055
0.602,0.331,-13.716
0.6920000000000001,0.809,-4.198
0.488,0.209,-19.549
0.7609999999999999,0.6459999999999999,-6.631
0.57,0.172,-10.897
0.555,0.931,-2.969
0.78,0.733,-3.858
0.815,0.738,-7.468999999999999
0.389,0.496,-6.324
0.696,0.8079999999999999,-8.506
0.748,0.545,-4.218999999999999
0.8079999999999999,0.485,-8.829
0.3989999999999999,0.492,-10.777
0.619,0.604,-9.566
0.748,0.645,-7.644
0.1939999999999999,0.079,-21.389
0.532,0.317,-10.693
0.143,0.0225,-30.65
0.69,0.5720000000000001,-6.131
0.68,0.626,-6.8660000000000005
0.504,0.87,-5.12
0.4429999999999999,0.308,-12.624
0.145,0.0861,-25.962
0.69,0.6759999999999999,-6.111000000000001
0.58,0.916,-4.3580000000000005
0.672,0.804,-7.021
0.557,0.902,-4.521
0.682,0.725,-4.959
0.422,0.0136,-33.47
0.311,0.084,-23.293000000000003
0.565,0.474,-12.058
0.816,0.754,-2.75
0.355,0.0117,-32.75
0.526,0.1009999999999999,-18.889
0.462,0.519,-8.504
0.655,0.3979999999999999,-13.822
0.815,0.2789999999999999,-12.62
0.748,0.652,-3.02
0.585,0.252,-14.092
0.485,0.726,-4.2
0.875,0.539,-8.363999999999999
0.7020000000000001,0.7829999999999999,-7.307
0.7440000000000001,0.5529999999999999,-8.845
0.465,0.5870000000000001,-6.077999999999999
0.531,0.461,-11.175999999999998
0.772,0.467,-9.721
0.679,0.56,-7.526
0.67,0.542,-11.14
0.7120000000000001,0.8909999999999999,-2.76
0.0714,0.997,-19.246
0.612,0.982,-2.984
0.406,0.4589999999999999,-6.372999999999999
0.306,0.466,-8.33
0.8390000000000001,0.267,-22.102
0.268,0.471,-16.493
0.46,0.119,-25.353
0.0666,0.0355,-29.357
0.0778,0.0199,-29.439
0.581,0.963,-4.087
0.327,0.055,-27.468000000000004
0.5660000000000001,0.8859999999999999,-3.63
0.674,0.865,-5.899
0.8759999999999999,0.599,-7.882000000000001
0.151,0.0203,-35.694
0.238,0.121,-22.01
0.605,0.804,-7.521
0.6779999999999999,0.361,-11.507
0.5529999999999999,0.66,-7.869
0.19,0.124,-22.682
0.679,0.481,-9.045
0.503,0.525,-7.79
0.862,0.779,-7.442
0.475,0.831,-7.419
0.645,0.4379999999999999,-10.328
0.703,0.387,-9.793
0.523,0.7140000000000001,-6.021
0.153,0.546,-30.608
0.415,0.585,-8.958
0.5920000000000001,0.753,-4.651
0.5710000000000001,0.41,-11.428
0.47,0.564,-8.129
0.446,0.264,-12.428
0.8759999999999999,0.518,-13.189
0.5670000000000001,0.512,-8.831
0.815,0.332,-13.848
0.769,0.922,-3.123
0.784,0.943,-3.152
0.495,0.602,-6.445
0.294,0.0709,-26.318
0.476,0.192,-15.753
0.367,0.124,-12.800999999999998
0.634,0.529,-10.026
0.957,0.465,-10.720999999999998
0.674,0.3979999999999999,-9.109
0.6920000000000001,0.72,-4.908
0.0917,0.115,-22.256
0.792,0.7190000000000001,-4.643
0.0609,0.2289999999999999,-17.746
0.862,0.72,-4.048
0.291,0.0181,-34.346
0.73,0.314,-6.209
0.1639999999999999,0.994,-23.718000000000004
0.0986,0.58,-30.504
0.522,0.0409999999999999,-25.462
0.8,0.418,-17.007
0.374,0.184,-16.204
0.79,0.687,-7.571000000000001
0.6409999999999999,0.593,-7.883999999999999
0.24,0.0881,-19.065
0.748,0.8029999999999999,-7.44
0.141,0.0282,-30.003
0.524,0.382,-11.024
0.442,0.0636,-30.527
0.61,0.456,-13.088
0.41,0.0964,-20.089
0.569,0.275,-10.436
0.7070000000000001,0.7879999999999999,-5.269
0.7829999999999999,0.878,-3.864
0.452,0.136,-16.305
0.765,0.7170000000000001,-10.688
0.604,0.469,-8.314
0.491,0.7440000000000001,-6.306
0.532,0.623,-9.208
0.628,0.286,-13.264
0.5760000000000001,0.835,-6.8260000000000005
0.185,0.943,-30.931
0.652,0.634,-9.914
0.649,0.7979999999999999,-4.346
0.0784,0.0846,-17.293
0.789,0.83,-3.267
0.376,0.743,-10.431
0.406,0.0246,-29.066
0.932,0.484,-8.224
0.573,0.733,-7.298999999999999
0.322,0.812,-5.568
0.163,0.0427,-29.813
0.5670000000000001,0.687,-10.536
0.773,0.8059999999999999,-8.011000000000001
0.532,0.616,-7.074
0.177,0.0059,-31.596
0.39,0.747,-6.56
0.5579999999999999,0.937,-4.495
0.416,0.181,-16.458
0.816,0.833,-5.972
0.517,0.852,-4.4
0.705,0.347,-6.516
0.141,0.0646,-21.823
0.225,0.0131,-29.096
0.835,0.82,-3.735
0.157,0.0561,-31.583
0.7929999999999999,0.5710000000000001,-9.247
0.594,0.317,-14.458
0.53,0.584,-11.890999999999998
0.492,0.93,-3.826
0.514,0.222,-10.534
0.823,0.586,-6.606
0.352,0.0235,-19.128
0.7390000000000001,0.509,-8.703
0.607,0.0911,-14.538
0.375,0.114,-24.786
0.638,0.7859999999999999,-6.471
0.7490000000000001,0.838,-6.085
0.7040000000000001,0.735,-5.68
0.49,0.581,-6.566
0.759,0.5479999999999999,-6.049
0.75,0.306,-10.249
0.7,0.228,-16.212
0.162,0.0177,-32.806
0.575,0.764,-7.447999999999999
0.67,0.5820000000000001,-7.355
0.741,0.523,-7.086
0.626,0.522,-5.857
0.5720000000000001,0.032,-29.582
0.585,0.556,-6.702999999999999
0.873,0.742,-5.577999999999999
0.5539999999999999,0.752,-8.086
0.633,0.904,-5.09
0.841,0.605,-7.427
0.628,0.6759999999999999,-5.9110000000000005
0.632,0.6859999999999999,-7.665
0.43,0.145,-17.033
0.6890000000000001,0.643,-6.142
0.213,0.184,-21.471
0.769,0.716,-3.963
0.428,0.69,-4.722
0.527,0.148,-18.263
0.782,0.732,-5.544
0.56,0.857,-4.145
0.7709999999999999,0.1689999999999999,-13.075
0.52,0.374,-11.390999999999998
0.695,0.13,-16.054000000000002
0.711,0.555,-6.58
0.129,0.0641,-32.075
0.597,0.86,-9.488
0.316,0.0057,-35.986
0.476,0.255,-15.608
0.6559999999999999,0.821,-6.215
0.564,0.313,-9.431
0.624,0.6940000000000001,-8.084
0.745,0.365,-12.799
0.38,0.396,-11.085
0.616,0.0511,-17.587
0.669,0.476,-6.635
0.457,0.948,-4.3180000000000005
0.63,0.6890000000000001,-5.9270000000000005
0.457,0.0252,-35.116
0.6920000000000001,0.809,-5.935
0.637,0.209,-17.192
0.748,0.603,-12.044
0.423,0.795,-7.407999999999999
0.61,0.6629999999999999,-5.704
0.49,0.0109,-21.41
0.402,0.8590000000000001,-4.41
0.79,0.659,-6.819
0.737,0.718,-5.546
0.728,0.462,-9.204
0.536,0.1159999999999999,-14.468
0.609,0.368,-13.338
0.5760000000000001,0.498,-10.707
0.545,0.6890000000000001,-5.72
0.421,0.418,-11.588
0.5660000000000001,0.535,-6.792000000000001
0.432,0.139,-11.737
0.594,0.0779,-16.71
0.718,0.775,-5.742000000000001
0.53,0.8290000000000001,-2.526
0.555,0.722,-6.005
0.703,0.631,-6.216
0.705,0.769,-5.526
0.44,0.3979999999999999,-8.022
0.405,0.6459999999999999,-3.2060000000000004
0.4589999999999999,0.427,-7.734
0.456,0.826,-7.611000000000001
0.82,0.8420000000000001,-3.853
0.747,0.488,-10.348
0.4579999999999999,0.262,-11.879
0.664,0.91,-4.783
0.5760000000000001,0.974,-5.822
0.165,0.0638,-25.074
0.6990000000000001,0.588,-6.533
0.647,0.7290000000000001,-6.251
0.409,0.416,-9.272
0.8640000000000001,0.721,-5.577999999999999
0.368,0.6659999999999999,-4.944
0.607,0.247,-16.756
0.644,0.349,-10.398
0.516,0.785,-3.406
0.726,0.6459999999999999,-5.945
0.503,0.967,-2.492
0.461,0.296,-11.496
0.5489999999999999,0.903,-1.483
0.502,0.462,-7.526
0.779,0.604,-5.671
0.395,0.0563,-26.951
0.6809999999999999,0.385,-12.908
0.0793,0.0949,-23.663
0.805,0.65,-4.224
0.8059999999999999,0.369,-8.265
0.7240000000000001,0.47,-4.323
0.631,0.392,-9.35
0.0594,0.976,-29.249
0.1669999999999999,0.99,-16.531
0.715,0.24,-17.887
0.723,0.456,-13.554
0.562,0.282,-11.956
0.406,0.0766,-18.95
0.0597,1.0,-17.139
0.163,0.149,-24.412
0.6409999999999999,0.28,-13.989
0.405,0.595,-10.879
0.735,0.4679999999999999,-10.695
0.384,0.216,-11.372
0.362,0.602,-8.219
0.469,0.187,-14.65
0.206,0.0453,-26.198
0.726,0.815,-4.968999999999999
0.6729999999999999,0.718,-4.666
0.7609999999999999,0.499,-7.612999999999999
0.431,0.593,-5.216
0.596,0.732,-6.189
0.637,0.747,-7.065
0.557,0.8859999999999999,-4.196000000000001
0.385,0.0145,-30.373
0.368,0.5870000000000001,-6.676
0.296,0.0435,-29.73
0.467,0.0131,-27.963
0.591,0.847,-8.282
0.527,0.0968,-29.574
0.8079999999999999,0.901,-1.944
0.235,0.0756,-28.669
0.961,0.5710000000000001,-4.002
0.0925,0.132,-23.643
0.536,0.185,-23.667
0.609,0.3779999999999999,-9.828
0.37,0.0209,-29.707
0.645,0.103,-14.542
0.3979999999999999,0.285,-16.119
0.407,0.0080299999999999,-23.868
0.492,0.969,-4.419
0.292,0.447,-18.13
0.451,0.236,-11.799
0.121,0.1939999999999999,-17.192999999999998
0.7390000000000001,0.8690000000000001,-5.611000000000001
0.527,0.835,-5.297999999999999
0.8340000000000001,0.4679999999999999,-7.09
0.604,0.5670000000000001,-11.220999999999998
0.523,0.441,-9.928
0.812,0.495,-8.535
0.532,0.208,-11.161
0.705,0.8059999999999999,-4.83
0.5710000000000001,0.161,-15.662
0.545,0.7829999999999999,-4.261
0.057,0.926,-13.972
0.735,0.6940000000000001,-9.652
0.359,0.208,-15.853
0.621,0.853,-5.735
0.325,0.366,-12.389
0.367,0.0679,-26.149
0.7929999999999999,0.7929999999999999,-4.521
0.374,0.276,-14.945
0.851,0.8059999999999999,-4.62
0.726,0.0942,-19.943
0.285,0.238,-9.623
0.565,0.0897,-21.971
0.598,0.295,-8.552999999999999
0.4,0.0419,-23.446
0.759,0.5429999999999999,-11.189
0.6559999999999999,0.715,-6.136
0.293,0.696,-6.0360000000000005
0.149,0.82,-25.268
0.862,0.503,-7.702999999999999
0.665,0.725,-11.889
0.347,0.162,-19.39
0.7809999999999999,0.852,-8.782
0.6890000000000001,0.8859999999999999,-7.066
0.0673,0.00255,-39.399
0.602,0.516,-9.701
0.3829999999999999,0.662,-5.162000000000001
0.682,0.376,-11.642
0.4579999999999999,0.016,-20.345
0.34,0.427,-10.042
0.524,0.0382,-18.761
0.174,0.182,-20.695
0.6890000000000001,0.706,-4.48
0.434,0.0236,-22.974
0.497,0.69,-9.976
0.46,0.211,-21.55
0.748,0.524,-5.599
0.191,0.0547,-25.451
0.679,0.61,-10.936
0.466,0.615,-9.102
0.627,0.422,-10.814
0.8109999999999999,0.499,-7.1610000000000005
0.193,0.0453,-26.219
0.7240000000000001,0.94,-9.737
0.632,0.962,-3.3110000000000004
0.799,0.4429999999999999,-9.183
0.512,0.8029999999999999,-3.936
0.773,0.4639999999999999,-6.16
0.478,0.0901,-16.511
0.263,0.0125,-29.024
0.885,0.757,-5.834
0.3329999999999999,0.637,-4.904
0.496,0.863,-4.1530000000000005
0.306,0.647,-9.969
0.657,0.716,-5.675
0.82,0.452,-9.796
0.207,0.0319,-26.266
0.432,0.358,-10.936
0.434,0.718,-9.707
0.583,0.92,-4.299
0.7829999999999999,0.58,-6.547999999999999
0.321,0.048,-24.598000000000003
0.539,0.598,-8.953
0.6409999999999999,0.324,-5.851
0.205,0.111,-26.252
0.78,0.68,-3.939
0.5770000000000001,0.636,-10.157
0.743,0.741,-5.721
0.503,0.057,-19.746
0.43,0.2019999999999999,-13.168
0.242,0.0527,-30.66
0.7240000000000001,0.695,-5.226
0.7170000000000001,0.782,-6.059
0.7509999999999999,0.816,-4.073
0.67,0.3979999999999999,-9.14
0.5489999999999999,0.916,-4.185
0.374,0.331,-12.652
0.511,0.242,-15.735
0.382,0.0228,-27.546
0.427,0.679,-8.405
0.71,0.82,-6.443
0.568,0.595,-9.337
0.373,0.6809999999999999,-8.002
0.32,0.1639999999999999,-18.956
0.541,0.616,-6.53
0.7120000000000001,0.7829999999999999,-4.957
0.425,0.946,-3.089
0.789,0.915,-3.263
0.525,0.379,-6.572
0.491,0.465,-12.068
0.502,0.0854,-22.59
0.275,0.0642,-24.363000000000003
0.64,0.011,-28.455
0.401,0.0273,-30.596
0.254,0.0157,-24.851
0.544,0.722,-5.169
0.627,0.489,-7.52
0.6459999999999999,0.3389999999999999,-10.574000000000002
0.6629999999999999,0.875,-3.301
0.107,0.0329,-29.429
0.6890000000000001,0.921,-4.902
0.805,0.659,-8.162
0.677,0.687,-8.209
0.561,0.597,-6.0
0.73,0.585,-12.757
0.178,0.222,-20.304
0.445,0.722,-6.098
0.795,0.918,-6.021
0.569,0.852,-4.827
0.236,0.106,-26.927
0.638,0.6990000000000001,-6.542000000000001
0.144,0.247,-16.582
0.957,0.437,-7.882000000000001
0.351,0.296,-10.109
0.121,0.0647,-28.329
0.63,0.505,-7.359
0.433,0.449,-7.02
0.247,0.345,-16.944000000000003
0.417,0.128,-24.698
0.4639999999999999,0.439,-15.417
0.705,0.898,-6.371
0.846,0.1669999999999999,-15.462
0.39,0.28,-12.509
0.532,0.7290000000000001,-6.84
0.493,0.861,-7.956
0.7979999999999999,0.539,-6.351
0.252,0.144,-14.437
0.141,0.0353,-31.019
0.721,0.64,-7.489
0.293,0.431,-7.916
0.148,0.997,-18.627
0.732,0.4579999999999999,-7.225
0.664,0.6990000000000001,-6.845
0.2339999999999999,0.1159999999999999,-20.047
0.624,0.868,-5.867000000000001
0.83,0.55,-12.704
0.344,0.0562,-20.749
0.485,0.0303,-27.835
0.392,0.774,-7.625
0.322,0.205,-16.208
0.737,0.764,-5.511
0.672,0.82,-4.456
0.662,0.726,-5.443
0.639,0.0808,-29.056
0.168,0.13,-21.372
0.0745,0.0381,-32.743
0.0896,0.0183,-33.507
0.685,0.377,-12.374
0.6709999999999999,0.752,-6.806
0.601,0.132,-19.603
0.738,0.302,-16.177
0.187,0.115,-24.73
0.22,0.29,-16.961
0.284,0.487,-4.178999999999999
0.5920000000000001,0.256,-14.031
0.1669999999999999,0.1159999999999999,-26.544
0.6409999999999999,0.904,-3.364
0.78,0.763,-8.14
0.531,0.0775,-19.843
0.385,0.573,-13.027
0.392,0.37,-10.888
0.111,0.0409,-30.187
0.7659999999999999,0.5710000000000001,-14.427
0.636,0.503,-6.516
0.555,0.742,-4.265
0.747,0.7509999999999999,-3.837
0.42,0.337,-15.582
0.529,0.8640000000000001,-3.455
0.467,0.622,-7.255
0.3929999999999999,0.439,-7.085
0.7340000000000001,0.485,-13.865
0.5670000000000001,0.2239999999999999,-10.024
0.695,0.39,-13.023
0.5770000000000001,0.853,-8.097000000000001
0.75,0.4039999999999999,-10.178
0.627,0.14,-13.435
0.605,0.466,-10.528
0.748,0.948,-2.94
0.477,0.797,-5.316
0.46,0.947,-4.841
0.0994,0.121,-17.762999999999998
0.6559999999999999,0.877,-3.2310000000000003
0.757,0.892,-5.374
0.541,0.931,-9.687
0.679,0.597,-10.872
0.439,0.294,-13.66
0.242,0.00627,-28.104
0.664,0.474,-6.077000000000001
0.703,0.609,-7.3
0.723,0.49,-14.745
0.755,0.8759999999999999,-8.867
0.745,0.826,-4.339
0.303,0.1369999999999999,-20.57
0.807,0.467,-8.568999999999999
0.747,0.115,-22.435
0.742,0.75,-5.727
